REVMAN_ID,REVIEW_TITLE,PERFBIAS_RISK,PERFBIAS_JUDGEMENT,YEAR
STD-Naber-2005,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Quote: “This randomised double blind controlled trial..” Comment: Probably done. Identical capsules were used.The success of blinding was not evaluated.,2005
STD-Ren-2002,Clozapine versus other atypical antipsychotics for schizophrenia,Unclear Risk,Double[comma] no further details. Whether blinding was successful has not been examined[comma] but the compounds differ quite substantially in side-effects. This can be a problem for blinding. Objective outcomes such as laboratory measures or death are unlikely to have been much affected by problems of blinding. This latter[comma] probably leads a low risk of bias.,2002
STD-Sacchetti-2006,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Quote: “Patients completed a 3-7 day screening period before being randomised[comma] double-blind..” Comment: Probably done. The success of blinding was not evaluated.,2006
STD-Shaw-2006,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Double blind. Identic tablet form. Quote: “Participants and those administering and assessing the intervention and assessing outcomes were blind..” “The success of the blinding was not formally assessed”.,2006
STD-Tollefson-2001,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Quote: “An 18-week double-blind therapy” Comment: Probably done. The success of blinding was not evaluated.,2001
STD-Volavka-2002,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Quote: “In a double blind trial..” “.. all tablets looked alike”. Comment: Probably done.,2002
STD-Wahlbeck-2000,Clozapine versus other atypical antipsychotics for schizophrenia,Low risk,Open label/assessor blinded study. Comment: probably done. The success of blinding was not evaluated.,2000
STD-Wang-2002,Clozapine versus other atypical antipsychotics for schizophrenia,Unclear Risk,Double[comma] no further details. Whether blinding was successful has not been examined[comma] but both compounds differ quite substantially in side-effects. This can be a problem for blinding. Objective outcomes such as laboratory measures or death are unlikely to have been much affected by problems of blinding. This latter[comma] probably leads a low risk of bias.,2002
STD-Zhou-2000,Clozapine versus other atypical antipsychotics for schizophrenia,Unclear Risk,Single[comma] rater-blind. Whether blinding was successful has not been examined[comma] but the compounds differ quite substantially in side-effects. This can be a problem for blinding. Objective outcomes such as laboratory measures or death are unlikely to have been much affected by problems of blinding. This latter[comma] probably leads a low risk of bias.,2000
STD-Buchanan-1994-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1994
STD-Chiu-1976-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] identical capsules[comma] untested.,1976
STD-Ciurezu-1976-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1976
STD-Claghorn-1983-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1983
STD-Dong-1999-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,1999
STD-Du-2003-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,8466
STD-Erlandsen-1977-(H),Clozapine versus typical neuroleptic medication for schizophrenia,High risk,Double blind[comma] but investigators were able to guess correctly in all patients after two to three days[comma] due to the sedating and relaxing effect of clozapine.,1977
STD-Essock-1996-(H/CPZ/Flu),Clozapine versus typical neuroleptic medication for schizophrenia,High risk,Open label.,1996
STD-Fan-1999-(Clopen),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Two raters did not conduct treatment.,1999
STD-Fischer-C-1974-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1974
STD-Fischer-C-1976-a-(Clopen),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] identical capsules[comma] untested.,1976
STD-Gelenberg-1979-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1979
STD-Gerlach-1974-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Participants aware of treatment; assessors were blind[comma] untested.,1974
STD-Gerlach-1975-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1975
STD-Guirguis-1977-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1977
STD-Guo-Zhen-2002-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,8389
STD-Hong-1997-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Single blinding[comma] both medications were identical in appearance and package but two raters were also researchers[comma] untested.,1997
STD-Honigfeld-1984-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1984
STD-Howanitz-1996-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1996
STD-Huang-2001-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,2001
STD-Itoh-1974-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] not tested.,1974
STD-Kane-1988-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested[comma] adverse effects (Table 7) clearly different making blinding problematic.,1988
STD-Kane-1995-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1996
STD-Klieser-1988-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1988
STD-Klieser-1990-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind mostly[comma] single blind for adverse events[comma] untested.,1990
STD-Kumra-1994-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double mostly but single for adverse events[comma] untested.,1994
STD-Lee-1994-(mainly-H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Single[comma] assessors blind to drug allocation[comma] untested.,1994
STD-Leon-1974-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double[comma] untested.,1974
STD-Li-2003-(Lox),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2003
STD-Lieberman-2003-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,2003
STD-Liu-1994-(Thi),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1994
STD-Liu-2002-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2002
STD-Liu-2004-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2004
STD-Niu-2001-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,2001
STD-Ou-1999-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,1999
STD-Potter-1989-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1989
STD-Rosenheck-1993-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1993
STD-Shopsin-1978-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] identical capsules[comma] untested.,1978
STD-Singer-1974-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1974
STD-Sun-2000-(Perp),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,0621
STD-Tamminga-1994-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested.,1994
STD-Volavka-2002-(H),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] identical tablets[comma] untested.,2002
STD-Wang-2001-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,2001
STD-Wang-2006a-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2006
STD-Wang-2006b-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2006
STD-Xia-2002-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,2002
STD-Xu-1985-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Double blind[comma] untested; two independent raters gave the assessment; all tablets were indistinguishable in all aspects of their appearance.,1985
STD-Yang-1997-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,1997
STD-Yang-2002-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,2002
STD-Yang-2004-a-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,2004
STD-Zhang-1996-(CPZ),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,No details.,8366
STD-Zhang-2000-(Thi),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,8405
STD-Zhang-2007-(Lox),Clozapine versus typical neuroleptic medication for schizophrenia,Unclear Risk,Not reported.,2007
STD-Bechdolf-2004,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Single - most assessments by independent raters not involved in treatment.,2004
STD-Buchkremer-1997,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,High risk,Data recorded by trained project staff who were not blind with respect to the group of allocation.,1997
STD-Cather-2005,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Rater blind to allocation.,2005
STD-Drury-2000,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,High risk,All participants were rated by first author with a subset rated blindly by two other authors.,1996
STD-Durham-2003,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Independent raters.,2003
STD-Garety-2008-a,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Primary outcome (relapse) was masked. 88% of secondary outcomes were completed masked (i.e. the allocation of the patient had not been revealed to the assessor).,2008
STD-Haddock-1999,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,At outcome - no further details.,1999
STD-Haddock-2009,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Masking maintained by ensuring therapists and assessors were housed in separate accommodation[comma] therapy files were kept separately from data and clinical staff was repeatedly instructed not to disclose any knowledge of therapy group to assessors.,2009
STD-Jackson-2008,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Single - raters blind to allocated treatment.,2008
STD-Kemp-1998,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,High risk,Blinding not reported.,1996
STD-Klingberg-2009,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to allocation.,2009
STD-Levine-1998,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters unaware of allocation.,1998
STD-Lewis-2002,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment allocation.,2002
STD-Lewis-2002---Liverpool,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment allocation.,2002
STD-Lewis-2002---Manchester,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment allocation.,2002
STD-Lewis-2002---Nottingham,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment allocation.,2002
STD-O'Donnell-2003,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,High risk,Raters blind to allocation.,2003
STD-Penn-2009,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to allocation.,2009
STD-Pinto-1999,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,High risk,No report of blinding raters to allocation.,1999
STD-Sensky-2000,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment condition.,2000
STD-Tarrier-1999,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment condition.,1999
STD-Turkington-2000,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to treatment condition.,2000
STD-Valmaggia-2005,Cognitive behavioural therapy versus other psychosocial treatments for schizophrenia,Low risk,Raters blind to allocation.,2005
STD-Medalia-1998,Cognitive rehabilitation for people with schizophrenia and related conditions,Information could not be retrieved,Information could not be retrieved,1998
STD-Tompkins-1995,Cognitive rehabilitation for people with schizophrenia and related conditions,Information could not be retrieved,Information could not be retrieved,1995
STD-Wykes-1999,Cognitive rehabilitation for people with schizophrenia and related conditions,Information could not be retrieved,Information could not be retrieved,1999
STD-Bauer-2006,Collaborative care approaches for people with severe mental illness,High risk,Participants   Quote: "Because participants could not be blinded to the intervention[comma] we could not guarantee blinding of the research assistants". (Bauer 2006a[comma] pg 932).  Comment: Participants were not blinded.  Personnel:  Quote: "The study chair and sites remained blind to outcome until follow-up was complete." (Bauer 2006b[comma] pg 939). Also[comma] see 'blinding of outcome assessment section below'.  Comment: Blinding of key study personnel attempted[comma] but likely that it could have been broken.,2006
STD-McCabe-2016,Communication skills training for mental health professionals working with people with severe mental illness,Unclear Risk,Participants were blinded for primary and secondary outcomes as they did not know whether the psychiatrists had undergone communication skills training or not. It was not possible to blind the psychiatrists involved in the study.,2014
STD-Burns-1993,Community mental health teams (CMHTs) for people with severe mental illnesses and disordered personality,Information could not be retrieved,Information could not be retrieved,1993
STD-Merson-1992,Community mental health teams (CMHTs) for people with severe mental illnesses and disordered personality,Information could not be retrieved,Information could not be retrieved,1992
STD-Tyrer-1998,Community mental health teams (CMHTs) for people with severe mental illnesses and disordered personality,Information could not be retrieved,Information could not be retrieved,1998
STD-O'Donnell-2003,Compliance therapy for schizophrenia,Information could not be retrieved,Information could not be retrieved,2003
STD-Burns-2013,Compulsory community and involuntary outpatient treatment for people with severe mental disorders,High risk,See above; randomisation involved allocation to 2 different types of legal status. Therefore[comma] it was impossible and unlawful to mask research assistants[comma] treating clinicians or participants.,2013
STD-Steadman-2001,Compulsory community and involuntary outpatient treatment for people with severe mental disorders,High risk,No specific mention in the study. Although self-report measures were used for at least some of the outcomes[comma] it was unlikely participants[comma] clinicians or assessors were blind to treatment status. There was also confusion that resulted in some control participants and their clinicians believing that they were in the intervention group.,2001
STD-Swartz-1999,Compulsory community and involuntary outpatient treatment for people with severe mental disorders,High risk,No specific mention in the study. Although self-report measures were used for at least some of the outcomes[comma] it is unlikely participants[comma] clinicians or assessors were blind to treatment status.,1999
STD-Fenton-1979,Crisis intervention for people with severe mental illnesses,Unclear Risk,Not described[comma] raters 'independent of treatment teams'.,1979
STD-Fenton-1998,Crisis intervention for people with severe mental illnesses,High risk,Not described[comma] but research interviewers collected some data from medical records[comma] therefore unlikely to be blinded.,1998
STD-Hoult-1983,Crisis intervention for people with severe mental illnesses,Unclear Risk,Not described.,1983
STD-Howard-2010,Crisis intervention for people with severe mental illnesses,High risk,Researchers collecting measures not blinded.,2010
STD-Johnson-2005,Crisis intervention for people with severe mental illnesses,High risk,Article states 'blinding of researchers[comma] clinicians or patients was not possible'.,2005
STD-Muijen-1992,Crisis intervention for people with severe mental illnesses,Unclear Risk,Not described.,1992
STD-Pasamanick-1964a,Crisis intervention for people with severe mental illnesses,Unclear Risk,Not described.,1964
STD-Stein-1975,Crisis intervention for people with severe mental illnesses,Unclear Risk,Not described.,1975
STD-Rohricht-2006,Dance therapy for schizophrenia,Unclear Risk,Single[comma] but not tested.,2006
STD-Creed-UK-1990,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1990
STD-Creed-UK-1996,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1996
STD-Dick-UK-1985,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1985
STD-Herz-US-1971,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1971
STD-Kallert-EU-2007,Day hospital versus admission for acute psychiatric disorders,High risk,Not blinded.,2007
STD-Kris-US-1965,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1965
STD-Schene-NL-1993,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1993
STD-Sledge-US-1996,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1996
STD-Wiersma-NL-1989,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1989
STD-Zwerling-US-1964,Day hospital versus admission for acute psychiatric disorders,High risk,Not blind.,1964
STD-Glick-1986,Day hospital versus outpatient care for people with schizophrenia,High risk,Not blinded by design.,1986
STD-Linn-1979,Day hospital versus outpatient care for people with schizophrenia,Low risk,Independent raters[comma] authors affirm that outcome data blinded.,1979
STD-Meltzoff-1966,Day hospital versus outpatient care for people with schizophrenia,Unclear Risk,Research personnel had no dealing with patients[comma] but patients were questioned about their day by their assessor.,1966
STD-Weldon-1979,Day hospital versus outpatient care for people with schizophrenia,High risk,Not blinded by design.,1979
STD-Angst-1973,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1973
STD-Bankier-1973,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1973
STD-Borger-1978,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Chouinard-1986,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1986
STD-Frangos-1978,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Galfi-1973,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1973
STD-Magnus-1979,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1979
STD-Malm-1974,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1974
STD-Russell-1982,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1982
STD-Tegeler-1979,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1979
STD-Vereecken-1972,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1972
STD-Villeneuve-1970,Depot fluspirilene for schizophrenia,Information could not be retrieved,Information could not be retrieved,1970
STD-Bechelli-1985,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1985
STD-Chouinard-1984,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1984
STD-Cookson-1986,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1986
STD-Eberhard-1986,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1986
STD-Eklund-1991,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1991
STD-Kissling-1985,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1985
STD-McKane-1987,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1987
STD-Wistedt-1984,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1984
STD-Wistedt-1991,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1991
STD-Zissis-1982,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1982
STD-Zuardi-1983,Depot haloperidol decanoate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1983
STD-Ahlfors-1980,Depot perphenazine decanoate and enanthate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1980
STD-Eufe-1979,Depot perphenazine decanoate and enanthate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1979
STD-Knudsen-1985c,Depot perphenazine decanoate and enanthate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1985
STD-Tegeler-1979,Depot perphenazine decanoate and enanthate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1979
STD-Albert-1980,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1980
STD-Bechelli-1985,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1985
STD-Bechelli-1986,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1986
STD-Chai-1998,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1998
STD-Chouinard-1978,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Dencker-1973,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1973
STD-Dencker-1978,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Jain-1975,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1975
STD-Leong-1989,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1989
STD-Robak-1973,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1973
STD-Schlosberg-1978,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Schneider-1981,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1981
STD-Simon-1978,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1978
STD-Singh-1979,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1979
STD-Steinert-1986,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1986
STD-Vereecken-1972,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1972
STD-Woggon-1977,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1977
STD-Yan-hua-1993,Depot pipotiazine palmitate and undecylenate for schizophrenia,Information could not be retrieved,Information could not be retrieved,1993
STD-Buccheri-1996,Distraction techniques for schizophrenia,Information could not be retrieved,Information could not be retrieved,1996
STD-Cole-1997,Distraction techniques for schizophrenia,Information could not be retrieved,Information could not be retrieved,1997
STD-Lamontagne-1983,Distraction techniques for schizophrenia,Information could not be retrieved,Information could not be retrieved,1983
STD-Medalia-2000,Distraction techniques for schizophrenia,Information could not be retrieved,Information could not be retrieved,2000
STD-Tarrier-1993,Distraction techniques for schizophrenia,Information could not be retrieved,Information could not be retrieved,1993
STD-Gutride-1973,Drama therapy for schizophrenia or schizophrenia-like illnesses,Information could not be retrieved,Information could not be retrieved,1973
STD-Nitsun-1974,Drama therapy for schizophrenia or schizophrenia-like illnesses,Information could not be retrieved,Information could not be retrieved,1974
STD-Qu-2000,Drama therapy for schizophrenia or schizophrenia-like illnesses,Information could not be retrieved,Information could not be retrieved,2000
STD-Whetstone-1986,Drama therapy for schizophrenia or schizophrenia-like illnesses,Information could not be retrieved,Information could not be retrieved,1986
STD-Zhou-2002,Drama therapy for schizophrenia or schizophrenia-like illnesses,Information could not be retrieved,Information could not be retrieved,2002
STD-Calver-2015,Droperidol for psychosis-induced aggression or agitation,Low risk,Quote: "The list of study codes with allocations was generated by a research assistant and supplied to the Calvary Mater Newcastle pharmacy[comma] so that the investigators and treating staff remained unaware of the allocations". Response: both participants and personnel were blind to the allocations.,2015
STD-Chan-2013,Droperidol for psychosis-induced aggression or agitation,Low risk,Quote: "All patients[comma] ED staff[comma] and study personnel remained blinded to group allocation until data entry and analyses were completed". Response: low risk of performance bias.,2013
STD-Cocchi-1971,Droperidol for psychosis-induced aggression or agitation,Unclear Risk,Study described as "double-blind"[comma] but external assessors and doctors involved in patient care discussed every case in order to get a global evaluation of them.,1971
STD-Knott-2006,Droperidol for psychosis-induced aggression or agitation,Unclear Risk,Quote: "patients and staff remained blinded to which drug was used throughout each patient’s stay". Response: blinding probably practiced.,2006
STD-Resnick-1984,Droperidol for psychosis-induced aggression or agitation,Low risk,Quote: "a double-blind clinical comparison of droperidol and haloperidol was undertaken". Response: personnel and participants were probably blind to the interventions.,1984
STD-Van-Leeuwen-1977,Droperidol for psychosis-induced aggression or agitation,Low risk,Quote: "the study was strictly double blinded..." Response: participants and personnel were probably blind to the intervention.,1977
STD-Alvarez-Spain,Early intervention for psychosis,High risk,Single.,2005
STD-Amminger-Austria,Early intervention for psychosis,Unclear Risk,Double blind[comma] untested.,2006
STD-Berger-Australia,Early intervention for psychosis,Unclear Risk,Double blind[comma] untested.,2004
STD-EDIE-UK,Early intervention for psychosis,High risk,Single blind.,2004
STD-Edwards-Australia,Early intervention for psychosis,High risk,Single blind.,2006
STD-EIPS-Germany,Early intervention for psychosis,High risk,Not stated.,2004
STD-Jackson-Australia,Early intervention for psychosis,High risk,Single[comma] untested.,2005
STD-Killackey-Australia,Early intervention for psychosis,Unclear Risk,Not reported.,2008
STD-Leavey-UK,Early intervention for psychosis,Low risk,Single[comma] untested.,2004
STD-LEO-CAT-UK,Early intervention for psychosis,High risk,Open study.,2004
STD-LifeSPAN-Australia,Early intervention for psychosis,High risk,Single blind.,1999
STD-Linszen-Amsterdam,Early intervention for psychosis,High risk,No details.,2001
STD-LIPS-Germany,Early intervention for psychosis,High risk,Open label.,2007
STD-OPUS-Scandinavia,Early intervention for psychosis,Low risk,Independent assessors aware of treatment allocation; 5-year follow-up assessors unaware of treatment allocation.,2000
STD-PACE-Australia,Early intervention for psychosis,High risk,Not blinded.,2002
STD-PRIME-USA,Early intervention for psychosis,Unclear Risk,Double blind[comma] untested.,2003
STD-Uzenoff-USA,Early intervention for psychosis,High risk,Not blinded.,2008
STD-Zhang-China,Early intervention for psychosis,High risk,Not reported.,1994
STD-Kelly-1992,Educational games for mental health professionals,Unclear Risk,Single (assessor)[comma] untested.,1992
STD-Abraham-1987,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1987
STD-Abrams-1967,Electroconvulsive therapy for schizophrenia,Unclear Risk,No details.,1967
STD-Agarwal-1985,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1985
STD-Bagadia-1981,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1981
STD-Bagadia-1988,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1988
STD-Baker-1958,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1958
STD-Baker-1960,Electroconvulsive therapy for schizophrenia,High risk,Not blinded.,1960
STD-Brandon-1985,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1985
STD-Brill-1959,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1959
STD-Chanpattana-1999a,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1999
STD-Chanpattana-2000,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,2000
STD-Doongaji-1973,Electroconvulsive therapy for schizophrenia,Unclear Risk,Single blind[comma] untested.,1973
STD-Girish-2003,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,2003
STD-Goswami-2001,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,2001
STD-Janakiramiah-1981,Electroconvulsive therapy for schizophrenia,Unclear Risk,Single blind[comma] untested.,1981
STD-Janakiramiah-1982,Electroconvulsive therapy for schizophrenia,High risk,Single blind[comma] untested.,1982
STD-May-1968,Electroconvulsive therapy for schizophrenia,Unclear Risk,Single blind[comma] untested.,1968
STD-Miller-1953,Electroconvulsive therapy for schizophrenia,High risk,Open.,1953
STD-Naidoo-1956,Electroconvulsive therapy for schizophrenia,Unclear Risk,Double blind[comma] untested.,1956
STD-Sarita-1998,Electroconvulsive therapy for schizophrenia,Unclear Risk,,1998
